index	sentence1	sentence2	label
1168	参保单位[MASK]制[MASK][MASK]破[MASK]、解[MASK]、撤[MASK]、[MASK]销）时，已经退休人员和五年内将[MASK]休人[MASK]怎么办[MASK]	以当年我市在职职工的平均缴费标准,为时已经退休[MASK][MASK]和五年内将退休[MASK][MASK]一次性缴纳12年的基本医疗保险费，五年内将退休[MASK][MASK]正式退休前个人应缴纳的2%部分医疗保险费，由单位一次性代收后一并向社保基金征缴机构缴纳。	0
1169	参保单位[MASK][MASK]（[MASK]破[MASK][MASK]解散、撤[MASK][MASK]注[MASK]）时，已经退休人员和五[MASK]内将[MASK]休人员[MASK]么[MASK]？	以[MASK][MASK]当年我市在职职工的平均缴费标准,为[MASK][MASK]时已经[MASK][MASK]人员和五年内将[MASK][MASK]人员一次性缴纳12年的基本医疗保险费，五年内将[MASK][MASK]人员正式[MASK][MASK]前个人应缴纳的2%部分医疗保险费，由[MASK][MASK]单位一次性代收后一并向社保基金征缴机构缴纳。	0
1170	参保单位改制（[MASK]破产、解散、[MASK]消[MASK]注销）时，已经[MASK]休人员和五年内将退[MASK]人员怎[MASK]办[MASK]	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1171	参保单位改制[MASK][MASK][MASK]产、解散[MASK]撤消、[MASK][MASK]）时，已[MASK]退[MASK]人员和五年内将[MASK][MASK][MASK][MASK][MASK]么[MASK]？	以改制当年我市在职职工的平均缴费标准,为改制时[MASK][MASK]人员和五年内将[MASK][MASK]人员一次性缴纳12年的基本医疗保险费，五年内将[MASK][MASK]人员正式[MASK][MASK]前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1172	参保单位改制（含[MASK][MASK]、解散、撤消[MASK]注销[MASK]时，已经退休人[MASK]和五年内[MASK]退休人员[MASK][MASK]办？	以[MASK][MASK]当年我市在职职工的平均缴费标准,为[MASK][MASK]时已经[MASK][MASK]和五年内将[MASK][MASK]一次性缴纳12年的基本医疗保险费，五年内将[MASK][MASK]正式前个人应缴纳的2%部分医疗保险费，由[MASK][MASK][MASK][MASK]一次性代收后一并向社保基金征缴机构缴纳。	0
1173	[MASK]保单位改制[MASK]含[MASK]产、解散[MASK]撤消[MASK]注销[MASK]时，已经退休人员和五年内将退休人员[MASK]么办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1174	参保单位[MASK]制（含破[MASK][MASK]解[MASK]、[MASK]消、[MASK]销[MASK]时，已经退[MASK]人员和五年内将[MASK][MASK][MASK]员[MASK][MASK][MASK][MASK]	以当年我市在职职工的平均缴费标准,为时已经和五年内将一次性缴纳12年的基本医疗保险费，五年内将正式前个人应缴纳的2%部分医疗保险费，由单位一次性代收后一并向社保基金征缴机构缴纳。	0
1175	[MASK]保单位[MASK]制（含破[MASK][MASK]解[MASK][MASK][MASK]消、注[MASK][MASK]时，已经退休人员和五年内将退休人员[MASK]么办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1176	参保单[MASK]改制[MASK]含[MASK][MASK][MASK][MASK]散[MASK][MASK]消[MASK][MASK]销[MASK]时，已经退休人员和五年内将退休人员怎[MASK]办？	以改制当年我市在职职工的平均缴费标准,为改制时已经人员和五年内将人员一次性缴纳12年的基本医疗保险费，五年内将人员正式前个人应缴纳的2%部分医疗保险费，由改制一次性代收后一并向社保基金征缴机构缴纳。	0
1177	[MASK]保[MASK]位改制[MASK][MASK]破产[MASK][MASK]散[MASK][MASK][MASK][MASK][MASK][MASK]）时，已[MASK][MASK]休人员和[MASK]年内将退休人员怎么[MASK][MASK]	以改制当年我市在职职工的平均缴费标准,为改制时[MASK][MASK][MASK][MASK]和内将[MASK][MASK]一次性缴纳12年的基本医疗保险费，内将[MASK][MASK]正式[MASK][MASK]前个人应缴纳的2%部分医疗保险费，由改制[MASK][MASK]一次性代收后一并向社保基金征缴机构缴纳。	0
1178	[MASK]保单位改制（[MASK]破[MASK]、解散[MASK][MASK]消、[MASK][MASK][MASK]时，已经退休人[MASK]和五[MASK]内将退[MASK]人[MASK]怎么办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休和五年内将退休一次性缴纳12年的基本医疗保险费，五年内将退休正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1179	参保单位改制[MASK]含破产[MASK][MASK]散[MASK]撤消[MASK]注销）时，已经退休人员和五年内将[MASK]休人员[MASK][MASK]办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和[MASK][MASK]内将退休人员一次性缴纳12年的基本医疗保险费，[MASK][MASK]内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1180	[MASK]保单位改制（含[MASK][MASK]、[MASK][MASK]、[MASK]消[MASK]注销[MASK]时，已经退休人员和五年内将退休人员怎[MASK][MASK][MASK]	以改制当年我市在职职工的平均缴费标准,为改制时退休[MASK][MASK]和五年内将退休[MASK][MASK]一次性缴纳12年的基本医疗保险费，五年内将退休[MASK][MASK]正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1181	参[MASK]单位改制[MASK][MASK]破[MASK][MASK][MASK]散、撤消[MASK][MASK][MASK]）时，已[MASK]退休人员和五年内将退休人员怎[MASK]办[MASK]	以改制当年我市在职职工的平均缴费标准,为改制时[MASK][MASK]退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1182	[MASK]保单位改制（[MASK]破[MASK][MASK][MASK]散、撤消、注销[MASK]时，已经退休人员和五年内[MASK]退休人员怎[MASK][MASK]？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1183	[MASK]保单位[MASK]制（[MASK][MASK]产、[MASK][MASK][MASK]撤[MASK][MASK][MASK]销[MASK]时，已经退休人员和五年内将退休人员[MASK]么办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1184	[MASK]保[MASK][MASK]改制（[MASK][MASK]产、解[MASK]、[MASK][MASK]、注销）[MASK]，已经退休人员和五年内将退休人[MASK]怎[MASK][MASK]？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休和五年内将退休一次性缴纳12年的基本医疗保险费，五年内将退休正式退休前个人应缴纳的2%部分医疗保险费，由改制一次性代收后一并向社保基金征缴机构缴纳。	0
1185	参保[MASK]位改[MASK][MASK][MASK][MASK]产[MASK][MASK][MASK]、撤消、注[MASK]）时，已经退休人员和五年内将退[MASK]人员怎么办？	以[MASK][MASK]当年我市在职职工的平均缴费标准,为[MASK][MASK]时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由[MASK][MASK][MASK][MASK]一次性代收后一并向社保基金征缴机构缴纳。	0
1186	[MASK]保单[MASK]改制（含破[MASK]、解散[MASK][MASK][MASK]、注[MASK][MASK]时，[MASK]经退休人[MASK]和五年内将退休人员怎么[MASK]？	以改制当年我市在职职工的平均缴费标准,为改制时退休人员和内将退休人员一次性缴纳12年的基本医疗保险费，内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1187	[MASK]保单位改制（含破产[MASK]解散、撤消、注销）时，已[MASK]退休人员和五年内将退休人[MASK]怎[MASK]办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休[MASK][MASK]和五年内将退休[MASK][MASK]一次性缴纳12年的基本医疗保险费，五年内将退休[MASK][MASK]正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1188	参保[MASK]位改制（含破产、解散[MASK]撤消、[MASK][MASK]）时，[MASK]经退休人员和五年内将退休人员怎[MASK]办？	以改制当年我市在职职工的平均缴费标准,为改制时[MASK][MASK]退休人员和内将退休人员一次性缴纳12年的基本医疗保险费，内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制一次性代收后一并向社保基金征缴机构缴纳。	0
1189	参保单位改制（含破产[MASK][MASK][MASK]、[MASK]消[MASK]注销）时[MASK]已经退[MASK]人员和五年内将退休人员[MASK][MASK]办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制一次性代收后一并向社保基金征缴机构缴纳。	0
1190	参保单位改制（含破[MASK][MASK]解散、[MASK]消、[MASK]销[MASK]时，已经退休人员和五年[MASK]将退休人员[MASK][MASK][MASK][MASK]	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1191	[MASK]保单位改制[MASK][MASK][MASK][MASK]、解[MASK][MASK]撤[MASK][MASK][MASK][MASK]）时，已经退休人员和五年内将退休人[MASK][MASK][MASK][MASK]？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1192	参保[MASK]位改制[MASK]含[MASK]产[MASK][MASK]散、[MASK][MASK]、[MASK]销[MASK]时，已经退休人员和五年内将退休人员[MASK][MASK]办[MASK]	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1193	参保单位[MASK]制[MASK][MASK][MASK]产[MASK][MASK]散、撤消[MASK][MASK][MASK]）时，已[MASK]退休人员和五年内将退休人员[MASK]么[MASK]？	以当年我市在职职工的平均缴费标准,为时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由单位一次性代收后一并向社保基金征缴机构缴纳。	0
1194	[MASK]保单位[MASK]制（含[MASK][MASK]、解散、撤消[MASK][MASK][MASK]）时，已[MASK]退休人[MASK]和五年内将退休人员怎[MASK]办[MASK]	以改制当年我市在职职工的平均缴费标准,为改制时已经退休和五年内将退休一次性缴纳12年的基本医疗保险费，五年内将退休正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
1195	[MASK]保单位改[MASK]（含破[MASK][MASK]解散、[MASK]消、注[MASK][MASK]时，已经[MASK]休人员和五年[MASK][MASK]退休人员[MASK]么办？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	0
